image,mean_r,mean_g,mean_b,mean_l,mean_a,mean_b_lab,yellow_index,rg_ratio,rb_ratio,bg_ratio,yellow_ratio,label
AJ32_20240819_095320.jpg,166.85513707611304,123.30140606402936,98.66434003752194,138.33307780758912,141.4938774686813,147.6427951826673,147.6427951826673,1.3532297890928902,1.6911392233660003,0.8001882734905563,1.0672992783456174,1
AJ33_20240821_103909.jpg,166.8399955306014,147.24743707924802,131.0293024944831,155.43375513282493,132.6092069610883,138.86105757144054,138.86105757144054,1.133058732341467,1.2733029259949178,0.8898579439050316,0.8933777386990359,1
AJ33_20240821_103913.jpg,163.99391293180943,143.2069346346475,126.09197380249134,151.87854115834082,133.07938872479775,139.56810068062154,139.56810068062154,1.1451534257404552,1.3005896147529385,0.8804878984644976,0.9189454856309784,1
AJ33_20240821_103914.jpg,165.67762087926272,145.131811962723,128.11939489377082,153.7784547073857,132.96370395229368,139.44045744378758,139.44045744378758,1.1415665352558981,1.2931501879436975,0.8827795386713607,0.9067619830252367,1
AJ33_20240821_103917.jpg,169.6413228020964,142.48337885386678,121.86904849782239,152.71656701360695,135.0502448266529,142.40545262173666,142.40545262173666,1.1906042864513968,1.391996766210338,0.8553211513006866,0.932482012096084,1
AJ34_20240821_104111.jpg,177.76000678426053,134.451980156038,112.93548592265942,149.7236473880597,141.61753731343285,145.86162228629578,145.86162228629578,1.3221077536816768,1.5739960186827218,0.8399689238613179,0.9742056372300375,1
AJ34_20240821_104117.jpg,167.3291900056643,143.14588709169865,109.5045314368431,151.22993895147587,132.2318585184719,148.37293095852476,148.37293095852476,1.1689416457318977,1.5280572071495913,0.7649855185969083,0.981108178751722,1
AJ34_20240821_104121.jpg,166.6227766747856,132.8113883373928,101.6739873508402,144.839511226641,136.8370550791084,149.24811183658431,149.24811183658431,1.2545819865757046,1.6387945371025536,0.7655517185544123,1.0304378241970662,1
AJ35_20240823_154529.jpg,123.68755034458069,92.86400250604134,81.85549986574779,104.37214714042781,138.1976640114562,138.4839792356574,138.4839792356574,1.3319213653817337,1.5110475048884273,0.881455642394554,1.3268288686492657,1
AJ35_20240823_154530.jpg,158.69307962082016,129.85746032848363,109.9164207090524,139.9240945866176,136.08830167714157,142.2704607798882,142.2704607798882,1.222055921911139,1.4437613338694655,0.8464390076979177,1.0167688430175925,1
AJ35_20240823_154535.jpg,174.48643596209024,135.0752978001913,91.64666115989914,148.00069559168767,137.43696200330407,155.9063124945657,155.9063124945657,1.2917716082212594,1.9039038831295094,0.6784857185136899,1.0534160722546357,1
AJ36_20240823_154809.jpg,166.18533683210424,140.29851151427408,123.13066099624486,150.5876577840112,135.08598380310366,140.58813283264715,140.58813283264715,1.1845124645580003,1.3496665585796366,0.8776334031604037,0.933596643761449,1
AJ36_20240823_154811.jpg,165.18441574909653,137.7443624912822,120.6142401251136,148.67337320624722,135.90572098822832,140.99038400574847,140.99038400574847,1.1992099826251765,1.369526634734203,0.8756382988603902,0.948323025279291,1
AJ36_20240823_154815.jpg,165.70478830419816,140.62332901149014,125.36473375955649,150.94118567532524,134.94784727500334,139.36108999865874,139.36108999865874,1.1783591548476249,1.3217815091461882,0.8914931380825152,0.9232807364793327,1
AJ3_20240805_160743.jpg,159.86479051098183,142.498331303838,117.91674559148514,150.33996301808506,130.81008433680603,142.73625580661164,142.73625580661164,1.1218713084312784,1.3557428875206585,0.8274956182649249,0.9494232404461748,1
AJ3_20240805_160746.jpg,165.56174165145495,153.40913239557608,133.99554386341674,159.802507247933,129.38822076667026,139.32545903575647,139.32545903575647,1.0792169800251887,1.235576465025117,0.8734521921709834,0.8718602765583224,1
AJ3_20240805_160805.jpg,143.585547913801,124.75922971114167,102.05331499312243,132.7647317744154,131.88111875286566,142.20766620816138,142.20766620816138,1.1509011966116431,1.4069660208148211,0.8180021182513473,1.0711253149568776,1
AJ4_20240807_095108.jpg,171.60988203974847,147.39865516133474,130.31096525450957,157.6396015972828,134.44356726488272,140.36650296048103,140.36650296048103,1.164256761282229,1.3169258656602871,0.8840715963643393,0.8904266481759102,1
AJ4_20240807_095109.jpg,165.45729139379773,131.99586918411347,106.94079835573378,143.93344348842365,137.10738106272794,145.92002337437282,145.92002337437282,1.253503546459528,1.547185848531125,0.8101829110756888,1.0138020658993465,1
AJ4_20240807_095118.jpg,153.49922988752775,125.69829500680565,104.54480980012895,136.40112114048284,135.63088330109608,143.36709291496527,143.36709291496527,1.2211719232790306,1.4682625441925659,0.8317122277812629,1.051069746825895,1
AJ5_20240808_150549.jpg,161.72735749099385,139.33735961008688,127.85999152362788,149.20856113583386,134.5674507310871,137.17632973087518,137.17632973087518,1.1606891129763952,1.264878515154828,0.9176289185025073,0.9193596383965889,1
AJ5_20240808_150551.jpg,160.6626304023845,136.64228349064413,125.59165424739196,147.1956656731247,135.54725534028813,137.45678092399405,137.45678092399405,1.1757899906407452,1.2792460620565063,0.9191273017393908,0.9338371436520774,1
AJ5_20240808_150557.jpg,158.76859523809523,142.45135714285715,131.69814285714287,151.09842857142857,132.37669047619048,135.90766666666667,135.90766666666667,1.1145460268541236,1.2055492248267108,0.9245130729120151,0.8994644554026897,1
AJ5_20240808_150601.jpg,162.92576334645923,141.71295160630905,128.32612484668516,151.18879779657004,133.85103178189487,138.00497062810663,138.00497062810663,1.1496885806838082,1.2696227075467956,0.9055356090362914,0.9127989092220865,1
AJ5_20240808_150622.jpg,163.73565034228542,133.42200348361484,118.3223153886661,145.44201401547375,137.4296593348726,140.56365698545792,140.56365698545792,1.22720124747034,1.3838103862372442,0.886827595242709,0.9664583990431045,1
AJ6_20240808_150733.jpg,165.9660096417892,131.80689977827953,119.34964707796831,144.85765139032972,139.24834726714266,139.7848294379691,139.7848294379691,1.2591602462527423,1.3905865020512465,0.9054886077530468,0.9649806353433679,1
AJ6_20240808_150738.jpg,159.9107805844703,139.68387126164498,128.88647700612714,148.77673507505182,133.75637200191332,136.53461039108944,136.53461039108944,1.1448048940463065,1.2407102983826457,0.9227012032191304,0.9177147852081745,1
AJ6_20240808_150747.jpg,167.17293300671955,140.1365035845113,124.28141223003799,150.8440119558622,135.76897318920376,140.20423848798796,140.20423848798796,1.1929292335524435,1.345116125267193,0.886859655865673,0.9294650529418925,1
AJ7_20240808_151116.jpg,184.92315203032567,153.38110964332893,138.30905749238985,165.09706507380392,137.41456550456607,140.18580207914536,140.18580207914536,1.2056448884396485,1.3370284928987544,0.9017346198125564,0.8491114070826529,1
AJ7_20240808_151119.jpg,177.21954510408636,154.99874710871242,144.52235929067078,164.4934464148034,134.44117836031867,136.35543562066306,136.35543562066306,1.1433611385028013,1.226243086174716,0.9324098488157223,0.8289414427361069,1
AJ7_20240808_151122.jpg,158.05352085164566,139.5356480125012,126.399160074226,148.065729075105,132.6405166520168,137.2751733567731,137.2751733567731,1.1327106869835493,1.2504317236633486,0.905855678951991,0.9271231991841834,1
AJ7_20240808_151134.jpg,166.5871630467622,146.15683641612677,137.0084594984726,155.95370774446943,134.0202759407835,135.391050387727,135.391050387727,1.1397835776404204,1.2158896059460456,0.937407116359479,0.8681489621357169,1
AJ8_20240808_151246.jpg,154.79041750328878,138.23097694384822,113.3045535322763,145.81144268272982,130.34639617807935,143.0988483463731,143.0988483463731,1.1197954308488456,1.3661447074415238,0.8196755547682123,0.9813965538791384,1
AJ8_20240808_151258.jpg,168.53030233728217,144.81187394227692,120.00654073091525,154.16175730686547,133.13673786763025,144.0648813063166,144.0648813063166,1.1637878620414217,1.4043426292140753,0.8287064909473117,0.9345046585389186,1
AJ8_20240808_151300.jpg,175.45005052692363,146.34921322361774,120.6527597324479,157.0064000769934,135.1382272267937,145.3116067561715,145.3116067561715,1.19884518313054,1.4541735262568156,0.8244168605380666,0.9255139010855553,1
AJ8_20240808_151308.jpg,144.90935829501154,135.36476108219145,118.15639954247298,141.5026961413665,128.72980228296646,138.1537384159294,138.1537384159294,1.0705101982672918,1.2264198776343211,0.8728741344865675,0.9763328982903319,1
AJ9_20240808_152123.jpg,165.70159303261693,142.74111390305188,131.36322607401624,152.72906247712913,134.70322753775218,137.135883486619,137.135883486619,1.1608539918240062,1.2614001400807002,0.9202900381101593,0.8979029947836669,1
AJ9_20240808_152135.jpg,153.738596947624,122.37742802636143,112.50169094693028,134.5695456122095,138.42590183836282,137.92089403399237,137.92089403399237,1.2562659484741017,1.3665447540126432,0.9193009841928955,1.024904203857062,1
AJ9_20240808_152136.jpg,149.97920316904091,118.65980422030928,108.15704273634493,130.90247200426603,138.5140359564257,138.40277671973794,138.40277671973794,1.263942772285717,1.386679942312829,0.9114884567317093,1.05729688326994,1
normal1.jpeg,169.87420936678274,154.88465638547368,147.58744936394,162.69390945917135,132.0711392225144,133.61850614739535,133.61850614739535,1.0967788045267994,1.1510071415143035,0.9528861790140225,0.8212876915324216,0
normal10.jpeg,174.08058024987986,153.4887073522345,145.75555622296972,162.91761773185968,134.21825444497838,134.74870855358,134.74870855358,1.1341588714812165,1.194332371036666,0.9496174525651859,0.8270972139321415,0
normal11.jpeg,168.87131185557814,146.76160405294516,137.1438866887866,156.65368011702165,134.58118377394842,136.01855221377858,136.01855221377858,1.150650483787342,1.2313440628049637,0.9344670674548095,0.8682754930742518,0
normal12.jpeg,177.3937152117241,161.07591770591137,149.50352286338335,169.61942506869585,131.96758965687312,136.01768477418446,136.01768477418446,1.1013050034847567,1.1865520666511304,0.9281556427832232,0.8018992159488697,0
normal13.jpeg,178.4106342447333,161.2337516808606,145.54857687135814,169.08844128193635,131.59424025100853,138.22170551322276,138.22170551322276,1.1065340307365539,1.2257806764860322,0.9027177898628395,0.8174521194225285,0
normal14.jpeg,179.05634822721666,158.47039103148634,143.4053263959663,167.43517674194067,133.0414901035241,138.4173684492839,138.4173684492839,1.129904116042321,1.2486031828706883,0.9049345089489855,0.826692277668314,0
normal15.jpeg,173.34719646558307,153.11797752808988,134.61345041998473,161.701238136795,132.42642085742338,140.20609250572707,140.20609250572707,1.1321152364467906,1.2877405239744706,0.8791485605675597,0.8670687575072717,0
normal16.jpeg,173.6585875600474,156.25865618566348,142.27706032815522,164.31184103811842,132.01846652941543,137.47080291970804,137.47080291970804,1.1113533847517305,1.2205663087144611,0.9105227376880911,0.8366457415030161,0
normal17.jpeg,174.94880483799494,149.6324844250971,126.49180199671558,159.2388760003128,133.79868623413185,143.31303599822746,143.31303599822746,1.1691899946791346,1.3830841263487845,0.8453498692971637,0.8999877335102403,0
normal18.jpeg,175.5128604832424,154.01914783060536,137.4908807482463,163.19880488438557,133.2505585866459,139.37718888022863,139.37718888022863,1.1395522038384749,1.2765418204577126,0.8926869275161537,0.8540331415106505,0
normal19.jpeg,169.00037623105013,139.27267898638928,124.91025782892552,150.50432665707646,137.10897421710746,139.80006639371473,139.80006639371473,1.2134495885881282,1.352974349869129,0.8968755239084409,0.9288773855875337,0
normal2.jpeg,166.08200911798033,149.571929269771,133.67791920309907,157.04071468100244,131.39739636861938,138.33596858776716,138.33596858776716,1.1103822008476552,1.2424041970854214,0.8937366721282184,0.8808923723244466,0
normal20.jpeg,181.04327656717328,152.37828846975523,141.80330220350362,164.0801135323201,136.88472807178172,137.47631691387414,137.47631691387414,1.1881172652427472,1.2767211516036119,0.9306004332831772,0.837860927302037,0
normal21.jpeg,181.3181932036403,149.70721660961286,134.60716373048342,162.08783501711613,137.400879463416,140.1792045865687,140.1792045865687,1.2111519811720666,1.347017401092162,0.8991360996468093,0.8648348206201363,0
normal22.jpeg,188.97010428736965,167.37245489157425,155.93269326270484,176.96712464823705,133.94937924184737,136.7373282569111,136.7373282569111,1.1290394424862034,1.211869679933867,0.9316508647260323,0.7726707870517604,0
normal23.jpeg,185.88967058978236,173.15260700900782,163.5838319416135,180.68321388651455,130.95611151292,134.5026628969689,134.5026628969689,1.0735597501373582,1.1363572258154035,0.9447379038790076,0.744411499327421,0
normal24.jpeg,177.9530365448505,155.44552823920264,140.44608637873753,164.92196677740864,133.84664451827243,138.73145514950167,138.73145514950167,1.144793532601461,1.2670558494446975,0.9035067593524438,0.8411945177415315,0
normal25.jpeg,187.3072305511146,165.3925070133631,145.3966999487195,174.1911857862508,132.8617236282465,141.15052336279447,141.15052336279447,1.1325013013042942,1.2882495223683013,0.8791008836807287,0.8103195458217965,0
normal26.jpeg,173.56947277866536,151.07091065503258,134.9765269755438,160.77306132481257,133.872311662775,139.51114661423128,139.51114661423128,1.1489271553150338,1.2859233778047259,0.8934647014228657,0.8677520014663559,0
normal27.jpeg,175.58152251710612,157.2467290789888,140.00183228835638,165.42603567236395,131.8644106616279,139.15396948094707,139.15396948094707,1.1165988789013757,1.2541373094412815,0.8903322327785773,0.8411854160330864,0
normal28.jpeg,167.46615408755687,149.11925309901144,135.95452691040327,157.70817511376117,132.52126157225797,137.22899733249648,137.22899733249648,1.1230350842310648,1.2317806303437013,0.9117167848769743,0.8701451041670012,0
normal29.jpeg,171.8640700129748,148.25995369781464,136.59055638944716,158.24397689978883,134.79632126593228,137.26794209682754,137.26794209682754,1.1592076253042864,1.2582426874718415,0.9212909626732843,0.867444966428708,0
normal3.jpeg,157.69359911201553,147.29673480714087,137.55859772453982,154.47391545647952,130.06511886041994,134.37605216908705,134.37605216908705,1.070584478657338,1.1463739858807076,0.9338876178807424,0.8698947709204051,0
normal30.jpeg,158.07591003255402,136.44324187206698,123.17642582336279,145.87984610831606,133.98606942036952,137.97824800236756,137.97824800236756,1.1585470024394717,1.2833292384689623,0.9027667712270404,0.9458348821816248,0
normal31.jpeg,172.1392684796825,140.02642853921435,120.7521535200469,151.88625806160647,137.16743336490327,142.57657962386688,142.57657962386688,1.2293341267512286,1.425558567993124,0.8623525852755555,0.938706243110751,0
normal32.jpeg,162.89140549107827,139.72506263101386,126.91019479523493,149.42159619612454,134.58837363873408,137.91208650749016,137.91208650749016,1.1657994726074494,1.2835170923059465,0.9082851100385222,0.9229729108468337,0
normal33.png.jpg,176.8498038015195,157.22199649347397,145.51045000417443,165.95511090084324,133.17563242701695,136.54654495867308,136.54654495867308,1.1248413493083895,1.2153752708556034,0.9255094854663346,0.8227920393332534,0
normal34.png.jpg,147.1238193434353,114.44876917128497,87.37085044096257,125.53543350579051,137.61764218511223,147.42798225102646,147.42798225102646,1.2854993472035443,1.683900487599671,0.7634057605879263,1.1743933721297324,0
normal35.png.jpg,183.8753227912375,163.13222109386334,151.64410271289714,172.4796750326418,133.66258523139416,136.61366603800957,136.61366603800957,1.127155140971714,1.2125451520315138,0.9295778649152702,0.7920566015682649,0
normal36.png.jpg,163.25647074029794,127.87481823763208,96.65211490612984,139.504378453485,137.1685785374996,149.31143568035674,149.31143568035674,1.2766897479394712,1.6891142962545733,0.7558338340758041,1.0702992713582995,0
normal37.png.jpg,155.486592138822,124.27151812742831,92.74223535861559,134.24165137177317,135.76928944294806,148.86136867446905,148.86136867446905,1.2511844486216162,1.6765456413794746,0.7462871300665238,1.1089059620795456,0
normal38.png.jpg,162.03852009426683,126.39379340549334,93.78224780495944,138.25775302926024,137.42173976516716,150.33756699826898,150.33756699826898,1.282013257505499,1.7278165341424168,0.7419845906681908,1.087371685254284,0
normal39.png.jpg,161.1528465649978,127.95662727406463,95.22448879517482,139.0061050360418,136.41283773843966,149.90447702643064,149.90447702643064,1.2594333622157632,1.6923466527532256,0.7441934824292002,1.0784021026210395,0
normal4.jpeg,153.64229102167184,140.32826625386997,132.44331269349846,148.57730650154798,131.569133126935,133.91318885448916,133.91318885448916,1.0948777037467103,1.1600607591050784,0.9438106468876529,0.9013031068226484,0
normal40.png.jpg,166.45309114727667,128.9011437496851,96.5273844913589,141.507457046405,138.0622260291228,150.45951529198368,150.45951529198368,1.2913236067105083,1.7244131320865155,0.7488481555288493,1.0632620878727326,0
normal41.png.jpg,155.05289178532757,122.85793376779914,97.34149829414288,133.90835359251466,136.8643077488815,146.16390528917853,146.16390528917853,1.2620502866044163,1.5928755249268822,0.7923094139431679,1.0915219273207988,0
normal42.png.jpg,149.29945920838725,121.19169901463124,98.30118443316412,130.5387014365814,135.55101025181645,144.05129225971268,144.05129225971268,1.2319280874050171,1.5187961218422672,0.8111214251577988,1.1035140503996967,0
normal43.png.jpg,153.3176384928099,123.99584369880469,95.94684788544384,133.28390267580852,135.20705661064255,146.5795764820096,146.5795764820096,1.2364740033444674,1.5979434475838197,0.7737908324146346,1.099754527287411,0
normal44.png.jpg,152.13966733544754,121.97446767199534,93.71435505792505,131.4587081742282,135.65620348197527,146.88644747912755,146.88644747912755,1.2473074815728054,1.6234403535933137,0.7683112382308032,1.1173580541130392,0
normal45.png.jpg,162.38943519633003,124.49281220902505,97.09642767924056,137.4599504916767,138.86051370562987,148.0542774737129,148.0542774737129,1.3044081100784193,1.6724552839403173,0.7799360073598337,1.0770720916679335,0
normal46.png.jpg,181.12386933918322,144.07410523785197,108.14430387354629,155.90972743937255,137.07110015926918,151.76455209303722,151.76455209303722,1.2571576813405025,1.6748350229905524,0.7506158233250522,0.973412971802159,0
normal47.png.jpg,176.58233355306527,134.36406064601186,95.63791694133158,148.0774159525379,139.1870797626895,154.35095583388267,154.35095583388267,1.3142080656826178,1.8463632140276045,0.711781973317344,1.0423666147779682,0
normal48.png.jpg,169.8594146609988,133.0725710266369,102.43606838129607,145.20352304351815,137.76699593259733,149.2093336187651,149.2093336187651,1.276441960008095,1.6581992621049715,0.7697759712707111,1.0275875506578367,0
normal49.png.jpg,164.97355973046544,127.01057610781382,98.80623856486233,139.41931813110804,138.5926413494578,148.21781427105182,148.21781427105182,1.2988962296457127,1.669667426439875,0.7779370885071246,1.0631081488188148,0
normal5.jpeg,172.502088490099,150.6733833539604,143.82901454207922,160.9893254950495,135.01655321782178,134.59684405940595,134.59684405940595,1.1448743202373344,1.199355275011467,0.9545747920827049,0.8360606692987492,0
normal50.png.jpeg,156.6896697226591,137.1659442249415,132.92976332041889,146.9782116690322,134.3785722505658,132.80766427557634,132.80766427557634,1.142336528689393,1.1787402958525408,0.9691163728899647,0.9035874219986243,0
normal51.png.jpeg,159.3211275687695,136.84786429006923,130.82734999820678,147.413943980203,135.18247677796506,134.1797511028225,134.1797511028225,1.1642207734191898,1.21779678601727,0.9560057785402712,0.9102242743781277,0
normal6.jpeg,170.18004895469684,151.23959712692107,141.40829019702258,159.71333413586936,133.16981662052083,135.50547730829422,135.50547730829422,1.1252347339079865,1.2034658471163258,0.9349951464321665,0.8484293261612668,0
normal7.jpeg,175.32710451254297,154.23184377971185,143.6339866890953,163.4190375191984,133.86414832150953,136.21780150661888,136.21780150661888,1.1367762913227246,1.220651931575202,0.9312861873256241,0.833549155232706,0
normal8.jpeg,172.68874226578328,155.7570223950063,136.8276296336856,163.25442150796692,131.04380441329465,139.86103049882274,139.86103049882274,1.1087059735844942,1.262089692454771,0.8784684417516445,0.856705921654266,0
normal9.jpeg,167.12372020320439,157.90222743259085,143.50808909730364,164.57280187573272,128.86807346619773,136.52407190308713,136.52407190308713,1.058400010323795,1.1645595735396417,0.9088414427195236,0.8295664260283341,0
